method,seed,evaluation_count,sweep,slot_count,unique_slot_phenotypes,largest_phenotype_slot_fraction,normalized_slot_entropy,adjacent_same_phenotype_fraction
moead,4,9000,449,20,11,0.25,0.7412667739306392,0.47368421052631576
moead,4,9020,450,20,11,0.25,0.7412667739306392,0.47368421052631576
moead,4,9040,451,20,11,0.25,0.7412667739306392,0.47368421052631576
moead,4,9060,452,20,11,0.25,0.7412667739306392,0.47368421052631576
moead,4,9080,453,20,11,0.25,0.7412667739306392,0.47368421052631576
moead,4,9100,454,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,9120,455,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,9140,456,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,9160,457,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,9180,458,20,13,0.2,0.8148974294721927,0.3684210526315789
moead,4,9200,459,20,13,0.2,0.8148974294721927,0.3684210526315789
moead,4,9220,460,20,14,0.15,0.8524398460347836,0.3157894736842105
moead,4,9240,461,20,13,0.15,0.8205687986494469,0.3684210526315789
moead,4,9260,462,20,12,0.2,0.783026382086856,0.42105263157894735
moead,4,9280,463,20,12,0.2,0.783026382086856,0.42105263157894735
moead,4,9300,464,20,12,0.2,0.783026382086856,0.42105263157894735
moead,4,9320,465,20,9,0.35,0.6482313994009294,0.5789473684210527
moead,4,9340,466,20,9,0.35,0.6482313994009294,0.5789473684210527
moead,4,9360,467,20,10,0.35,0.6713692207169053,0.5263157894736842
moead,4,9380,468,20,10,0.35,0.6801024467862662,0.5263157894736842
moead,4,9400,469,20,10,0.35,0.6801024467862662,0.5263157894736842
moead,4,9420,470,20,10,0.35,0.6801024467862662,0.5263157894736842
moead,4,9440,471,20,10,0.35,0.6801024467862662,0.5263157894736842
moead,4,9460,472,20,10,0.35,0.6801024467862662,0.5263157894736842
moead,4,9480,473,20,10,0.35,0.6801024467862662,0.5263157894736842
moead,4,9500,474,20,11,0.25,0.75,0.47368421052631576
moead,4,9520,475,20,12,0.25,0.773137821315976,0.42105263157894735
moead,4,9540,476,20,12,0.25,0.773137821315976,0.42105263157894735
moead,4,9560,477,20,12,0.25,0.773137821315976,0.42105263157894735
moead,4,9580,478,20,10,0.25,0.7037243573680482,0.5263157894736842
moead,4,9600,479,20,10,0.25,0.7037243573680482,0.5263157894736842
moead,4,9620,480,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,4,9640,481,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,4,9660,482,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,4,9680,483,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,4,9700,484,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,4,9720,485,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,4,9740,486,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,4,9760,487,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,4,9780,488,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,4,9800,489,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,9820,490,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,9840,491,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,4,9860,492,20,10,0.2,0.7280175133855433,0.5263157894736842
moead,4,9880,493,20,10,0.2,0.7280175133855433,0.5263157894736842
moead,4,9900,494,20,10,0.2,0.7280175133855433,0.5263157894736842
moead,4,9920,495,20,11,0.2,0.75988856077088,0.47368421052631576
moead,4,9940,496,20,11,0.2,0.75988856077088,0.47368421052631576
moead,4,9960,497,20,11,0.2,0.75988856077088,0.47368421052631576
moead,4,9980,498,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,4,10000,499,20,11,0.3,0.7192842873161823,0.47368421052631576
moead,5,20,0,20,20,0.05,1.0,0.0
moead,5,40,1,20,3,0.5,0.28563589437200343,0.8947368421052632
moead,5,60,2,20,7,0.3,0.571724133350966,0.6842105263157895
moead,5,80,3,20,5,0.35,0.4907826846648331,0.7894736842105263
moead,5,100,4,20,5,0.4,0.43999100755714615,0.7894736842105263
moead,5,120,5,20,9,0.3,0.6642754186148696,0.5789473684210527
moead,5,140,6,20,4,0.4,0.38968341971526527,0.8421052631578947
moead,5,160,7,20,6,0.35,0.4990318214683878,0.7368421052631579
moead,5,180,8,20,7,0.35,0.5469468880676648,0.6842105263157895
moead,5,200,9,20,7,0.3,0.571724133350966,0.6842105263157895
moead,5,220,10,20,9,0.25,0.6532315231424706,0.5789473684210527
moead,5,240,11,20,7,0.4,0.5747859902430725,0.6842105263157895
moead,5,260,12,20,8,0.4,0.5979238115590485,0.631578947368421
moead,5,280,13,20,3,0.5,0.3148974294721927,0.8947368421052632
moead,5,300,14,20,3,0.5,0.28563589437200343,0.8947368421052632
moead,5,320,15,20,4,0.45,0.3398935755842477,0.8421052631578947
moead,5,340,16,20,5,0.45,0.3922929320004128,0.7894736842105263
moead,5,360,17,20,5,0.45,0.3922929320004128,0.7894736842105263
moead,5,380,18,20,5,0.45,0.3922929320004128,0.7894736842105263
moead,5,400,19,20,5,0.45,0.3922929320004128,0.7894736842105263
moead,5,420,20,20,6,0.4,0.4879060741564232,0.7368421052631579
moead,5,440,21,20,8,0.35,0.6019557567689776,0.631578947368421
moead,5,460,22,20,6,0.35,0.515075840682328,0.6842105263157895
moead,5,480,23,20,6,0.35,0.5412755188904107,0.6842105263157895
moead,5,500,24,20,10,0.2,0.7223461442082889,0.5263157894736842
moead,5,520,25,20,10,0.2,0.7223461442082889,0.5263157894736842
moead,5,540,26,20,6,0.3,0.5288091904932302,0.7368421052631579
moead,5,560,27,20,6,0.3,0.5474309773334709,0.7368421052631579
moead,5,580,28,20,7,0.25,0.5925512852639037,0.631578947368421
moead,5,600,29,20,11,0.25,0.7412667739306392,0.47368421052631576
moead,5,620,30,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,5,640,31,20,10,0.2,0.736750739454904,0.5263157894736842
moead,5,660,32,20,11,0.2,0.75988856077088,0.47368421052631576
moead,5,680,33,20,12,0.15,0.7974309773334709,0.42105263157894735
moead,5,700,34,20,12,0.15,0.7974309773334709,0.42105263157894735
moead,5,720,35,20,11,0.25,0.7412667739306392,0.47368421052631576
moead,5,740,36,20,9,0.2,0.7048796920695672,0.5789473684210527
moead,5,760,37,20,9,0.2,0.6961464660002066,0.5789473684210527
moead,5,780,38,20,9,0.25,0.6775246791599656,0.5263157894736842
moead,5,800,39,20,13,0.15,0.8205687986494469,0.3157894736842105
moead,5,820,40,20,13,0.15,0.8205687986494469,0.3157894736842105
moead,5,840,41,20,13,0.15,0.8205687986494469,0.3157894736842105
moead,5,860,42,20,11,0.15,0.7655599299481342,0.42105263157894735
moead,5,880,43,20,11,0.2,0.7511553347015191,0.42105263157894735
moead,5,900,44,20,9,0.25,0.6718533099827114,0.42105263157894735
moead,5,920,45,20,11,0.2,0.745483965524265,0.47368421052631576
moead,5,940,46,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,5,960,47,20,13,0.2,0.7974309773334709,0.3684210526315789
moead,5,980,48,20,13,0.15,0.811835572580086,0.3684210526315789
moead,5,1000,49,20,6,0.35,0.4990318214683878,0.7368421052631579
moead,5,1020,50,20,8,0.25,0.6399822625973746,0.631578947368421
moead,5,1040,51,20,9,0.2,0.6817418707535915,0.5789473684210527
moead,5,1060,52,20,8,0.2,0.6586040494376154,0.631578947368421
moead,5,1080,53,20,5,0.45,0.435506717740258,0.7894736842105263
moead,5,1100,54,20,6,0.4,0.50988856077088,0.7368421052631579
moead,5,1120,55,20,6,0.25,0.560680237878567,0.7368421052631579
moead,5,1140,56,20,7,0.25,0.5982226544411579,0.6842105263157895
moead,5,1160,57,20,10,0.2,0.7223461442082889,0.5263157894736842
moead,5,1180,58,20,9,0.2,0.6904750968229522,0.5789473684210527
moead,5,1200,59,20,7,0.3,0.5948619546669419,0.6842105263157895
moead,5,1220,60,20,9,0.25,0.6949911312986874,0.5789473684210527
moead,5,1240,61,20,11,0.15,0.7655599299481342,0.47368421052631576
moead,5,1260,62,20,10,0.15,0.7336888825627974,0.5263157894736842
moead,5,1280,63,20,5,0.45,0.43550671774025795,0.7894736842105263
moead,5,1300,64,20,5,0.45,0.43550671774025795,0.7894736842105263
moead,5,1320,65,20,5,0.35,0.4589116372794963,0.7894736842105263
moead,5,1340,66,20,5,0.35,0.4589116372794963,0.7894736842105263
moead,5,1360,67,20,5,0.35,0.4589116372794963,0.7894736842105263
moead,5,1380,68,20,5,0.35,0.4589116372794963,0.7894736842105263
moead,5,1400,69,20,6,0.35,0.5006712454357131,0.7368421052631579
moead,5,1420,70,20,6,0.35,0.5006712454357131,0.7368421052631579
moead,5,1440,71,20,4,0.5,0.3888269278958555,0.8421052631578947
moead,5,1460,72,20,4,0.5,0.3888269278958555,0.8421052631578947
moead,5,1480,73,20,4,0.5,0.3888269278958555,0.8421052631578947
moead,5,1500,74,20,6,0.4,0.5141057523645058,0.7368421052631579
moead,5,1520,75,20,5,0.4,0.4215544671006021,0.7894736842105263
moead,5,1540,76,20,7,0.35,0.5469468880676649,0.6842105263157895
moead,5,1560,77,20,7,0.35,0.5469468880676649,0.6842105263157895
moead,5,1580,78,20,5,0.4,0.47350147890980815,0.7894736842105263
moead,5,1600,79,20,7,0.25,0.5982226544411579,0.5789473684210527
moead,5,1620,80,20,6,0.55,0.45847508010896626,0.7368421052631579
moead,5,1640,81,20,6,0.45,0.4673777651255948,0.7368421052631579
moead,5,1660,82,20,7,0.45,0.5311198598962683,0.6842105263157895
moead,5,1680,83,20,6,0.5,0.4768621786840241,0.7368421052631579
moead,5,1700,84,20,4,0.5,0.38124903652801373,0.8421052631578947
moead,5,1720,85,20,3,0.5,0.3333339699287367,0.8947368421052632
moead,5,1740,86,20,5,0.4,0.46476825284044726,0.7894736842105263
moead,5,1760,87,20,6,0.4,0.4879060741564232,0.7368421052631579
moead,5,1780,88,20,6,0.4,0.4879060741564232,0.7368421052631579
moead,5,1800,89,20,6,0.4,0.4879060741564232,0.7368421052631579
moead,5,1820,90,20,6,0.4,0.4879060741564232,0.7368421052631579
moead,5,1840,91,20,5,0.45,0.46737776512559476,0.7894736842105263
moead,5,1860,92,20,6,0.45,0.5049201816881858,0.7368421052631579
moead,5,1880,93,20,6,0.45,0.5049201816881858,0.7368421052631579
moead,5,1900,94,20,6,0.45,0.5049201816881858,0.7368421052631579
moead,5,1920,95,20,5,0.45,0.45748920435471474,0.7894736842105263
moead,5,1940,96,20,6,0.35,0.5150758406823281,0.7368421052631579
moead,5,1960,97,20,4,0.6,0.3547505154378218,0.8421052631578947
moead,5,1980,98,20,5,0.45,0.4617063959483406,0.7894736842105263
moead,5,2000,99,20,7,0.4,0.5603813949964574,0.6842105263157895
moead,5,2020,100,20,7,0.4,0.5603813949964574,0.6842105263157895
moead,5,2040,101,20,7,0.4,0.5603813949964574,0.6842105263157895
moead,5,2060,102,20,7,0.4,0.5516481689270967,0.6842105263157895
moead,5,2080,103,20,7,0.4,0.5516481689270967,0.6842105263157895
moead,5,2100,104,20,7,0.4,0.5516481689270967,0.6842105263157895
moead,5,2120,105,20,7,0.4,0.5516481689270967,0.6842105263157895
moead,5,2140,106,20,7,0.4,0.5516481689270967,0.6842105263157895
moead,5,2160,107,20,7,0.4,0.5516481689270967,0.6842105263157895
moead,5,2180,108,20,7,0.45,0.5311198598962683,0.6842105263157895
moead,5,2200,109,20,6,0.4,0.4879060741564232,0.631578947368421
moead,5,2220,110,20,6,0.4,0.5141057523645058,0.7368421052631579
moead,5,2240,111,20,7,0.45,0.5367912290735225,0.6842105263157895
moead,5,2260,112,20,7,0.45,0.5223866338269075,0.6842105263157895
moead,5,2280,113,20,8,0.35,0.6163603520155926,0.631578947368421
moead,5,2300,114,20,7,0.3,0.5804573594203268,0.631578947368421
moead,5,2320,115,20,4,0.45,0.39796430117766707,0.8421052631578947
moead,5,2340,116,20,5,0.5,0.4263693444584465,0.7894736842105263
moead,5,2360,117,20,5,0.4,0.48223470497916904,0.7894736842105263
moead,5,2380,118,20,6,0.35,0.5226537320501699,0.7368421052631579
moead,5,2400,119,20,6,0.2,0.5891905854896877,0.7368421052631579
moead,5,2420,120,20,7,0.35,0.5788179354530016,0.631578947368421
moead,5,2440,121,20,7,0.35,0.5788179354530016,0.631578947368421
moead,5,2460,122,20,5,0.45,0.44308460910809977,0.7894736842105263
moead,5,2480,123,20,6,0.4,0.4954839655242649,0.7368421052631579
moead,5,2500,124,20,6,0.4,0.4954839655242649,0.7368421052631579
moead,5,2520,125,20,5,0.45,0.3922929320004128,0.7368421052631579
moead,5,2540,126,20,5,0.45,0.3922929320004128,0.7368421052631579
moead,5,2560,127,20,4,0.5,0.3652050173140735,0.7894736842105263
moead,5,2580,128,20,4,0.5,0.3652050173140735,0.7894736842105263
moead,5,2600,129,20,5,0.35,0.47753342411973715,0.7368421052631579
moead,5,2620,130,20,7,0.35,0.5469468880676648,0.631578947368421
moead,5,2640,131,20,10,0.25,0.7181289526146633,0.47368421052631576
moead,5,2660,132,20,11,0.25,0.7412667739306392,0.42105263157894735
moead,5,2680,133,20,10,0.35,0.6713692207169053,0.5263157894736842
moead,5,2700,134,20,5,0.5,0.4351025705278073,0.6842105263157895
moead,5,2720,135,20,8,0.4,0.6066570376284094,0.631578947368421
moead,5,2740,136,20,6,0.4,0.5285103476111208,0.7368421052631579
moead,5,2760,137,20,6,0.4,0.5285103476111208,0.7368421052631579
moead,5,2780,138,20,6,0.4,0.5285103476111208,0.7368421052631579
moead,5,2800,139,20,6,0.3,0.557319538104351,0.7368421052631579
moead,5,2820,140,20,7,0.3,0.5891905854896877,0.6842105263157895
moead,5,2840,141,20,7,0.3,0.5891905854896877,0.6842105263157895
moead,5,2860,142,20,7,0.3,0.5891905854896877,0.6842105263157895
moead,5,2880,143,20,8,0.25,0.6343108934201205,0.631578947368421
moead,5,2900,144,20,8,0.25,0.6343108934201205,0.631578947368421
moead,5,2920,145,20,9,0.2,0.6760705015763373,0.5789473684210527
moead,5,2940,146,20,9,0.2,0.6817418707535915,0.5789473684210527
moead,5,2960,147,20,10,0.2,0.7136129181389282,0.5263157894736842
moead,5,2980,148,20,10,0.2,0.7136129181389282,0.5263157894736842
moead,5,3000,149,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,5,3020,150,20,10,0.2,0.7136129181389282,0.5263157894736842
moead,5,3040,151,20,10,0.2,0.7136129181389282,0.5263157894736842
moead,5,3060,152,20,10,0.2,0.7136129181389282,0.5263157894736842
moead,5,3080,153,20,9,0.25,0.6718533099827114,0.5789473684210527
moead,5,3100,154,20,9,0.25,0.6718533099827114,0.5789473684210527
moead,5,3120,155,20,7,0.35,0.5844893046302558,0.6842105263157895
moead,5,3140,156,20,8,0.35,0.6163603520155926,0.631578947368421
moead,5,3160,157,20,8,0.25,0.6300937018264947,0.631578947368421
moead,5,3180,158,20,8,0.25,0.6300937018264947,0.631578947368421
moead,5,3200,159,20,8,0.25,0.6300937018264947,0.631578947368421
moead,5,3220,160,20,9,0.4,0.6210616328750245,0.5789473684210527
moead,5,3240,161,20,9,0.4,0.6297948589443854,0.5789473684210527
moead,5,3260,162,20,9,0.4,0.6297948589443854,0.5789473684210527
moead,5,3280,163,20,9,0.4,0.6297948589443854,0.5789473684210527
moead,5,3300,164,20,9,0.45,0.6005333238441961,0.5789473684210527
moead,5,3320,165,20,9,0.35,0.6482313994009294,0.5263157894736842
moead,5,3340,166,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,5,3360,167,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,5,3380,168,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,5,3400,169,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,5,3420,170,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,5,3440,171,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,5,3460,172,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,5,3480,173,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,5,3500,174,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,5,3520,175,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,5,3540,176,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,5,3560,177,20,10,0.25,0.7181289526146633,0.5263157894736842
moead,5,3580,178,20,7,0.4,0.5660527641737118,0.6842105263157895
moead,5,3600,179,20,7,0.4,0.5660527641737118,0.6842105263157895
moead,5,3620,180,20,7,0.4,0.5660527641737118,0.6842105263157895
moead,5,3640,181,20,7,0.4,0.5660527641737118,0.6842105263157895
moead,5,3660,182,20,7,0.4,0.5660527641737118,0.6842105263157895
moead,5,3680,183,20,7,0.4,0.5660527641737118,0.6842105263157895
moead,5,3700,184,20,7,0.4,0.5660527641737118,0.6842105263157895
moead,5,3720,185,20,7,0.4,0.5660527641737118,0.6842105263157895
moead,5,3740,186,20,9,0.2,0.6817418707535913,0.5263157894736842
moead,5,3760,187,20,10,0.2,0.7192842873161824,0.5263157894736842
moead,5,3780,188,20,8,0.35,0.6076271259462317,0.631578947368421
moead,5,3800,189,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,5,3820,190,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,5,3840,191,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,5,3860,192,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,5,3880,193,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,5,3900,194,20,10,0.25,0.7093957265453024,0.5263157894736842
moead,5,3920,195,20,9,0.3,0.6555421925455087,0.5789473684210527
moead,5,3940,196,20,10,0.25,0.7037243573680482,0.5263157894736842
moead,5,3960,197,20,11,0.25,0.7268621786840241,0.47368421052631576
moead,5,3980,198,20,11,0.25,0.7268621786840241,0.47368421052631576
moead,5,4000,199,20,10,0.3,0.6817418707535915,0.5263157894736842
moead,5,4020,200,20,10,0.3,0.6817418707535915,0.5263157894736842
moead,5,4040,201,20,10,0.3,0.6817418707535915,0.5263157894736842
moead,5,4060,202,20,10,0.3,0.6817418707535915,0.5263157894736842
moead,5,4080,203,20,11,0.2,0.745483965524265,0.47368421052631576
moead,5,4100,204,20,11,0.2,0.745483965524265,0.47368421052631576
moead,5,4120,205,20,10,0.2,0.7223461442082891,0.5263157894736842
moead,5,4140,206,20,10,0.2,0.7223461442082891,0.5263157894736842
moead,5,4160,207,20,10,0.2,0.7223461442082891,0.5263157894736842
moead,5,4180,208,20,11,0.2,0.7454839655242649,0.47368421052631576
moead,5,4200,209,20,11,0.2,0.7454839655242649,0.47368421052631576
moead,5,4220,210,20,11,0.2,0.7454839655242649,0.47368421052631576
moead,5,4240,211,20,11,0.2,0.7454839655242649,0.47368421052631576
moead,5,4260,212,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,5,4280,213,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,5,4300,214,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,5,4320,215,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,5,4340,216,20,12,0.2,0.7830263820868558,0.42105263157894735
moead,5,4360,217,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,5,4380,218,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,5,4400,219,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,5,4420,220,20,12,0.2,0.7686217868402407,0.42105263157894735
moead,5,4440,221,20,11,0.2,0.7454839655242649,0.47368421052631576
moead,5,4460,222,20,11,0.2,0.7454839655242649,0.47368421052631576
moead,5,4480,223,20,11,0.2,0.7454839655242649,0.47368421052631576
moead,5,4500,224,20,11,0.25,0.7268621786840241,0.47368421052631576
moead,5,4520,225,20,12,0.25,0.75,0.42105263157894735
moead,5,4540,226,20,12,0.25,0.75,0.42105263157894735
moead,5,4560,227,20,12,0.25,0.75,0.42105263157894735
moead,5,4580,228,20,13,0.25,0.787542416562591,0.3684210526315789
moead,5,4600,229,20,13,0.25,0.787542416562591,0.3684210526315789
moead,5,4620,230,20,13,0.25,0.787542416562591,0.3684210526315789
moead,5,4640,231,20,13,0.25,0.787542416562591,0.3684210526315789
moead,5,4660,232,20,14,0.25,0.8194134639479277,0.3157894736842105
moead,5,4680,233,20,14,0.2,0.8293020247188077,0.3157894736842105
moead,5,4700,234,20,14,0.2,0.8293020247188077,0.3157894736842105
moead,5,4720,235,20,14,0.2,0.8293020247188077,0.3157894736842105
moead,5,4740,236,20,14,0.2,0.8293020247188077,0.3157894736842105
moead,5,4760,237,20,14,0.2,0.8293020247188077,0.3157894736842105
moead,5,4780,238,20,14,0.2,0.8293020247188077,0.3157894736842105
moead,5,4800,239,20,14,0.2,0.8293020247188077,0.3157894736842105
moead,5,4820,240,20,14,0.2,0.8293020247188077,0.3157894736842105
moead,5,4840,241,20,14,0.2,0.8293020247188077,0.3157894736842105
moead,5,4860,242,20,14,0.2,0.8293020247188077,0.3157894736842105
moead,5,4880,243,20,13,0.2,0.8061642034028318,0.3684210526315789
moead,5,4900,244,20,12,0.25,0.7644045952466151,0.42105263157894735
moead,5,4920,245,20,11,0.25,0.7268621786840241,0.47368421052631576
moead,5,4940,246,20,11,0.25,0.7268621786840241,0.47368421052631576
moead,5,4960,247,20,10,0.25,0.7037243573680482,0.47368421052631576
moead,5,4980,248,20,12,0.2,0.7686217868402407,0.42105263157894735
moead,5,5000,249,20,12,0.2,0.7686217868402407,0.42105263157894735
moead,5,5020,250,20,12,0.2,0.7686217868402407,0.42105263157894735
moead,5,5040,251,20,13,0.2,0.7917596081562167,0.3684210526315789
moead,5,5060,252,20,13,0.2,0.7917596081562167,0.3684210526315789
moead,5,5080,253,20,10,0.2,0.6992083228923132,0.5263157894736842
moead,5,5100,254,20,11,0.2,0.7367507394549041,0.47368421052631576
moead,5,5120,255,20,11,0.2,0.7367507394549041,0.47368421052631576
moead,5,5140,256,20,11,0.2,0.7367507394549041,0.47368421052631576
moead,5,5160,257,20,11,0.2,0.7367507394549041,0.47368421052631576
moead,5,5180,258,20,11,0.2,0.7367507394549041,0.47368421052631576
moead,5,5200,259,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5220,260,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5240,261,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5260,262,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5280,263,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5300,264,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5320,265,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5340,266,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5360,267,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5380,268,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5400,269,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5420,270,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5440,271,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5460,272,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5480,273,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5500,274,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5520,275,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5540,276,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5560,277,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5580,278,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5600,279,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5620,280,20,12,0.2,0.7742931560174952,0.42105263157894735
moead,5,5640,281,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,5,5660,282,20,8,0.3,0.6081112152120378,0.5789473684210527
moead,5,5680,283,20,10,0.25,0.6949911312986874,0.42105263157894735
moead,5,5700,284,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,5,5720,285,20,13,0.15,0.8205687986494469,0.3684210526315789
moead,5,5740,286,20,12,0.2,0.774293156017495,0.42105263157894735
moead,5,5760,287,20,12,0.2,0.774293156017495,0.42105263157894735
moead,5,5780,288,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,5,5800,289,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,5,5820,290,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,5,5840,291,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,5,5860,292,20,12,0.2,0.774293156017495,0.42105263157894735
moead,5,5880,293,20,12,0.2,0.774293156017495,0.42105263157894735
moead,5,5900,294,20,12,0.2,0.774293156017495,0.42105263157894735
moead,5,5920,295,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,5,5940,296,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,5,5960,297,20,11,0.2,0.7511553347015191,0.47368421052631576
moead,5,5980,298,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,5,6000,299,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,5,6020,300,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,5,6040,301,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,5,6060,302,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,5,6080,303,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,5,6100,304,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,5,6120,305,20,10,0.3,0.6961464660002064,0.5263157894736842
moead,5,6140,306,20,11,0.3,0.7192842873161824,0.47368421052631576
moead,5,6160,307,20,11,0.3,0.7192842873161824,0.47368421052631576
moead,5,6180,308,20,11,0.3,0.7192842873161824,0.47368421052631576
moead,5,6200,309,20,11,0.3,0.7192842873161824,0.47368421052631576
moead,5,6220,310,20,11,0.3,0.7192842873161824,0.47368421052631576
moead,5,6240,311,20,11,0.3,0.7192842873161824,0.47368421052631576
moead,5,6260,312,20,12,0.3,0.7424221086321584,0.42105263157894735
moead,5,6280,313,20,12,0.3,0.7424221086321584,0.42105263157894735
moead,5,6300,314,20,12,0.3,0.7424221086321584,0.42105263157894735
moead,5,6320,315,20,12,0.3,0.7424221086321584,0.42105263157894735
moead,5,6340,316,20,12,0.3,0.7424221086321584,0.42105263157894735
moead,5,6360,317,20,12,0.3,0.7424221086321584,0.42105263157894735
moead,5,6380,318,20,12,0.3,0.7424221086321584,0.42105263157894735
moead,5,6400,319,20,13,0.25,0.787542416562591,0.3684210526315789
moead,5,6420,320,20,7,0.5,0.48137821315975915,0.6842105263157895
moead,5,6440,321,20,8,0.4,0.5648974294721927,0.631578947368421
moead,5,6460,322,20,9,0.35,0.6394981733315686,0.5263157894736842
moead,5,6480,323,20,7,0.35,0.5700847093836408,0.6842105263157895
moead,5,6500,324,20,5,0.35,0.4832047932969913,0.7894736842105263
moead,5,6520,325,20,5,0.35,0.4832047932969913,0.7894736842105263
moead,5,6540,326,20,5,0.35,0.4832047932969913,0.7894736842105263
moead,5,6560,327,20,5,0.3,0.49693814310789336,0.7894736842105263
moead,5,6580,328,20,5,0.3,0.49693814310789336,0.7894736842105263
moead,5,6600,329,20,5,0.3,0.49693814310789336,0.7894736842105263
moead,5,6620,330,20,5,0.3,0.49693814310789336,0.7894736842105263
moead,5,6640,331,20,5,0.3,0.49693814310789336,0.7894736842105263
moead,5,6660,332,20,5,0.3,0.49693814310789336,0.7894736842105263
moead,5,6680,333,20,5,0.3,0.49693814310789336,0.7894736842105263
moead,5,6700,334,20,5,0.3,0.49693814310789336,0.7894736842105263
moead,5,6720,335,20,5,0.3,0.49693814310789336,0.7894736842105263
moead,5,6740,336,20,5,0.3,0.49693814310789336,0.7894736842105263
moead,5,6760,337,20,5,0.3,0.49357744333367737,0.7894736842105263
moead,5,6780,338,20,5,0.3,0.49357744333367737,0.7894736842105263
