method,seed,evaluation_count,generation_or_sweep,algorithm,valid_population,unique_genotypes,unique_phenotypes,max_single_phenotype_fraction,evaluated_unique_genotypes_cumulative,nondominated_population,min_hpwl,min_congestion_top10,max_hpwl,max_congestion_top10,archive_size,decode_failures_cumulative,duplicate_rejections,replacement_count,elapsed_seconds,valid_evaluations_per_second
nsga2,2,3800,189,nsga2,20,20,20,0.05,3800,20,593639.7678571386,0.008378441445529461,683000.9285714247,0.009026064537465572,23,1,0,1,383.1276615529787,9.915754932966845
nsga2,2,3820,190,nsga2,20,20,20,0.05,3820,20,593639.7678571386,0.008378441445529461,683000.9285714247,0.009026064537465572,23,1,0,0,385.1937929878477,9.914489977569508
nsga2,2,3840,191,nsga2,20,20,20,0.05,3840,20,593397.7142857101,0.008378441445529461,683000.9285714247,0.009023620747029781,23,1,0,2,387.1977457778994,9.914830449973977
nsga2,2,3860,192,nsga2,20,20,20,0.05,3860,20,593397.7142857101,0.008378441445529461,683000.9285714247,0.009023620747029781,23,1,0,3,389.518109284807,9.907113194520013
nsga2,2,3880,193,nsga2,20,20,20,0.05,3880,20,593397.7142857101,0.008378441445529461,683000.9285714247,0.009023620747029781,23,1,0,0,391.50935732992366,9.9078091682268
nsga2,2,3900,194,nsga2,20,20,20,0.05,3900,20,593397.7142857101,0.008378441445529461,683000.9285714247,0.009023620747029781,23,1,0,2,393.5100224087946,9.908260979308823
nsga2,2,3920,195,nsga2,20,20,20,0.05,3920,20,593397.7142857101,0.008378441445529461,683000.9285714247,0.009023620747029781,23,1,0,2,395.5042690059636,9.908869023967242
nsga2,2,3940,196,nsga2,20,20,19,0.1,3940,20,593397.7142857101,0.008378441445529461,683000.9285714247,0.009023620747029781,24,1,0,1,397.4575037949253,9.910493480159307
nsga2,2,3960,197,nsga2,20,20,19,0.1,3960,20,593397.7142857101,0.008378441445529461,683000.9285714247,0.009023620747029781,24,1,0,0,399.49036609684117,9.9101263409198
nsga2,2,3980,198,nsga2,20,20,19,0.1,3980,20,593397.7142857101,0.008378441445529461,683000.9285714247,0.009023620747029781,24,1,0,0,401.2860196637921,9.915620791707894
nsga2,2,4000,199,nsga2,20,20,19,0.1,4000,20,593397.7142857101,0.008378441445529461,683000.9285714247,0.009023620747029781,24,1,0,2,403.3998318989761,9.913241612360101
nsga2,2,4020,200,nsga2,20,20,19,0.1,4020,20,593397.7142857101,0.008378441445529461,683000.9285714247,0.009023620747029781,25,1,0,2,405.24361564498395,9.91749121970343
nsga2,2,4040,201,nsga2,20,20,19,0.1,4040,19,593328.0357142815,0.008378441445529461,683000.9285714247,0.009023620747029781,25,1,0,2,407.2958960349206,9.91662336723792
nsga2,2,4060,202,nsga2,20,20,19,0.1,4060,20,593328.0357142815,0.008378441445529461,683000.9285714247,0.009016267023980618,25,1,0,1,409.41450070100836,9.914157884124995
nsga2,2,4080,203,nsga2,20,20,19,0.1,4080,20,593328.0357142815,0.008378441445529461,683000.9285714247,0.009016267023980618,25,1,0,0,411.51143756788224,9.912239679430867
nsga2,2,4100,204,nsga2,20,20,20,0.05,4100,20,593328.0357142815,0.008378441445529461,683000.9285714247,0.009016267023980618,26,1,0,2,413.48690730682574,9.913252215645993
nsga2,2,4120,205,nsga2,20,20,20,0.05,4120,19,593328.0357142815,0.008371109142899513,683000.9285714247,0.009016267023980618,24,1,0,3,415.5515773408115,9.912126976771967
nsga2,2,4140,206,nsga2,20,20,20,0.05,4140,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,24,1,0,2,417.5896006647963,9.911645293395177
nsga2,2,4160,207,nsga2,20,20,20,0.05,4160,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,24,1,0,0,419.62358744698577,9.911263628681116
nsga2,2,4180,208,nsga2,20,20,20,0.05,4180,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,24,1,0,0,421.5336880898103,9.913798393996066
nsga2,2,4200,209,nsga2,20,20,20,0.05,4200,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,24,1,0,1,423.4761997559108,9.915551340123198
nsga2,2,4220,210,nsga2,20,20,20,0.05,4220,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,24,1,0,2,425.4180425920058,9.917303869610915
nsga2,2,4240,211,nsga2,20,20,20,0.05,4240,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,24,1,0,2,427.45263303397223,9.916888264115807
nsga2,2,4260,212,nsga2,20,20,20,0.05,4260,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,24,1,0,2,429.4495662508998,9.917346144230915
nsga2,2,4280,213,nsga2,20,20,20,0.05,4280,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,25,1,0,1,431.41660454683006,9.918487037592724
nsga2,2,4300,214,nsga2,20,20,19,0.1,4300,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,25,1,0,2,433.3070376319811,9.921371283268314
nsga2,2,4320,215,nsga2,20,20,19,0.1,4320,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,25,1,0,1,435.3411702339072,9.920954633533551
nsga2,2,4340,216,nsga2,20,20,19,0.1,4340,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,25,1,0,2,437.38272143993527,9.920373593440784
nsga2,2,4360,217,nsga2,20,20,19,0.1,4360,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,25,1,0,1,439.32007361296564,9.922150754805283
nsga2,2,4380,218,nsga2,20,20,19,0.1,4380,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,25,1,0,2,441.18173972680233,9.925614787936723
nsga2,2,4400,219,nsga2,20,20,18,0.1,4400,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,25,1,0,2,443.1857397768181,9.925860886713712
nsga2,2,4420,220,nsga2,20,20,18,0.1,4420,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,25,1,0,0,445.049394630827,9.92923494181046
nsga2,2,4440,221,nsga2,20,20,18,0.1,4440,20,593328.0357142815,0.008371109142899513,683000.8214285675,0.009016267023980618,25,1,0,0,447.1018294808455,9.9283870190251
nsga2,2,4460,222,nsga2,20,20,19,0.1,4460,18,593328.0357142815,0.008371109142899513,683009.4999999962,0.009067350998520851,23,1,0,4,449.163317583967,9.927346747692571
nsga2,2,4480,223,nsga2,20,20,19,0.1,4480,20,593063.9999999959,0.008371109142899513,683000.8214285675,0.009196847677230835,25,1,0,4,451.2072964909021,9.926701174457431
nsga2,2,4500,224,nsga2,20,20,19,0.1,4500,20,593063.9999999959,0.008371109142899513,683000.8214285675,0.009196847677230835,26,1,0,1,453.24376341397874,9.926225936595522
nsga2,2,4520,225,nsga2,20,20,19,0.1,4520,20,593063.9999999959,0.008371109142899513,683000.8214285675,0.009196847677230835,28,1,0,1,455.2084363179747,9.927320408542172
nsga2,2,4540,226,nsga2,20,20,19,0.1,4540,20,593063.9999999959,0.008371109142899513,683000.8214285675,0.009196847677230835,28,1,0,0,457.111550767906,9.929742515530162
nsga2,2,4560,227,nsga2,20,20,19,0.1,4560,20,593063.9999999959,0.008371109142899513,683000.8214285675,0.009196847677230835,28,1,0,0,458.95453711389564,9.933445758416424
nsga2,2,4580,228,nsga2,20,20,19,0.1,4580,20,593063.9999999959,0.008371109142899513,683000.8214285675,0.009196847677230835,28,1,0,2,460.9015574119985,9.934876388162962
nsga2,2,4600,229,nsga2,20,20,19,0.1,4600,20,593063.9999999959,0.008371109142899513,683000.8214285675,0.009196847677230835,28,1,0,1,462.9240009188652,9.934676082621277
nsga2,2,4620,230,nsga2,20,20,19,0.1,4620,20,593063.9999999959,0.008371109142899513,683000.8214285675,0.009196847677230835,28,1,0,1,464.85845624189824,9.936357912775954
nsga2,2,4640,231,nsga2,20,20,18,0.1,4640,20,593063.9999999959,0.008371109142899513,683000.8214285675,0.009196847677230835,28,1,0,2,467.01498376298696,9.933300132302225
nsga2,2,4660,232,nsga2,20,20,18,0.1,4660,20,592994.3214285674,0.008371109142899513,683000.8214285675,0.009189438074827194,28,1,0,1,469.0306156477891,9.93325349042588
nsga2,2,4680,233,nsga2,20,20,18,0.1,4680,20,592994.3214285674,0.008371109142899513,683000.8214285675,0.009189438074827194,28,1,0,0,471.06042097881436,9.932908373574513
nsga2,2,4700,234,nsga2,20,20,18,0.1,4700,20,592994.3214285674,0.008371109142899513,683000.8214285675,0.009189438074827194,29,1,0,1,472.9516740338877,9.935475986206805
nsga2,2,4720,235,nsga2,20,20,19,0.1,4720,20,592994.3214285674,0.008371109142899513,683000.8214285675,0.009189438074827194,30,1,0,2,474.97828240389936,9.935191091510122
nsga2,2,4740,236,nsga2,20,20,19,0.1,4740,20,592909.7142857102,0.008371109142899513,683000.8214285675,0.009151842445135117,30,1,0,4,476.9625031158794,9.935791532963854
nsga2,2,4760,237,nsga2,20,20,18,0.1,4760,20,592909.7142857102,0.008371109142899513,683000.8214285675,0.009151842445135117,26,1,0,3,478.7854142538272,9.939734708536934
nsga2,2,4780,238,nsga2,20,20,19,0.1,4780,20,592804.3749999958,0.008371109142899513,683000.8214285675,0.009123711846768856,28,1,0,4,480.6901034049224,9.941956296059374
nsga2,2,4800,239,nsga2,20,20,19,0.1,4800,20,592804.3749999958,0.008371109142899513,683000.8214285675,0.009123711846768856,28,1,0,0,482.6619654719252,9.942776401094196
nsga2,2,4820,240,nsga2,20,20,19,0.1,4820,20,592804.3749999958,0.008371109142899513,683000.8214285675,0.009123711846768856,28,1,0,3,484.89089144184254,9.938318258919052
nsga2,2,4840,241,nsga2,20,20,19,0.1,4840,20,592804.3749999958,0.008371109142899513,683000.8214285675,0.009123711846768856,27,1,0,1,487.0954964719713,9.934396920211412
nsga2,2,4860,242,nsga2,20,20,18,0.1,4860,20,592804.3749999958,0.008371109142899513,683000.8214285675,0.009123711846768856,26,1,0,1,489.29138591885567,9.930687806561588
nsga2,2,4880,243,nsga2,20,20,18,0.1,4880,20,592804.3749999958,0.008371109142899513,683000.8214285675,0.009123711846768856,28,1,0,4,491.5858068659436,9.925022105714522
nsga2,2,4900,244,nsga2,20,20,18,0.1,4900,20,592804.3749999958,0.008371109142899513,683000.8214285675,0.009123711846768856,28,1,0,1,493.5395850657951,9.926255458003233
nsga2,2,4920,245,nsga2,20,20,19,0.1,4920,20,592804.3749999958,0.008371109142899513,683000.8214285675,0.009123711846768856,29,1,0,1,495.4396853449289,9.928554666700458
nsga2,2,4940,246,nsga2,20,20,19,0.1,4940,20,592804.3749999958,0.008371109142899513,683000.8214285675,0.009123711846768856,29,1,0,2,497.4840068509802,9.927957345329217
nsga2,2,4960,247,nsga2,20,20,19,0.1,4960,20,592804.3749999958,0.008371109142899513,683000.8214285675,0.009123711846768856,27,1,0,2,499.5749400157947,9.926438663723234
nsga2,2,4980,248,nsga2,20,20,18,0.1,4980,20,592804.3749999958,0.008371109142899513,683000.8214285675,0.009123711846768856,27,1,0,2,501.5717647129204,9.926794828352788
nsga2,2,5000,249,nsga2,20,20,18,0.1,5000,20,592804.3749999958,0.008371109142899513,683000.8214285675,0.009123711846768856,28,1,0,2,503.4869461078197,9.928757912483166
nsga2,2,5020,250,nsga2,20,20,18,0.1,5020,19,592804.3749999958,0.008370119147002697,683000.8214285675,0.009123711846768856,26,1,0,2,505.3294822839089,9.932133738399571
nsga2,2,5040,251,nsga2,20,20,17,0.15,5040,20,592804.3749999958,0.008370119147002697,681058.999999996,0.009123711846768856,26,1,0,1,507.36099725589156,9.93178432566534
nsga2,2,5060,252,nsga2,20,20,19,0.1,5060,20,592804.3749999958,0.008370119147002697,681058.999999996,0.009123711846768856,27,1,0,4,509.44305078685284,9.930452466053262
nsga2,2,5080,253,nsga2,20,20,19,0.1,5080,20,592804.3749999958,0.008370119147002697,681058.999999996,0.009123711846768856,27,1,0,0,511.3014536588453,9.93347459440014
nsga2,2,5100,254,nsga2,20,20,19,0.1,5100,20,592804.3749999958,0.008370119147002697,681058.999999996,0.009123711846768856,28,1,0,1,513.3034823290072,9.933694540439028
nsga2,2,5120,255,nsga2,20,20,20,0.05,5120,20,592804.3749999958,0.008370119147002697,681058.999999996,0.009123711846768856,28,1,0,3,515.4241624157876,9.931625975793027
nsga2,2,5140,256,nsga2,20,20,20,0.05,5140,20,592786.5535714243,0.008370119147002697,681058.999999996,0.009115711785852909,29,1,0,2,517.5417814308312,9.929633093182103
nsga2,2,5160,257,nsga2,20,20,20,0.05,5160,20,592786.5535714243,0.008370119147002697,681058.999999996,0.009115711785852909,31,1,0,3,519.5598619268276,9.929558416748078
nsga2,2,5180,258,nsga2,20,20,20,0.05,5180,20,592786.5535714243,0.008370119147002697,681058.999999996,0.009115711785852909,31,1,0,1,521.55993140582,9.92982721283909
nsga2,2,5200,259,nsga2,20,20,20,0.05,5200,20,592453.3749999959,0.008370119147002697,681058.999999996,0.009108859114348888,32,1,0,2,523.5294070919044,9.930674245940356
nsga2,2,5220,260,nsga2,20,20,20,0.05,5220,20,592453.3749999959,0.008370119147002697,681058.999999996,0.009108859114348888,32,1,0,0,525.5583825327922,9.930390558796503
nsga2,2,5240,261,nsga2,20,20,20,0.05,5240,20,592453.3749999959,0.008370119147002697,681058.999999996,0.009108859114348888,32,1,0,1,527.6083108109888,9.929714700564729
nsga2,2,5260,262,nsga2,20,20,20,0.05,5260,20,592453.3749999959,0.008370119147002697,681058.999999996,0.009108859114348888,32,1,0,0,529.662620811956,9.928961934180139
nsga2,2,5280,263,nsga2,20,20,20,0.05,5280,20,592453.3749999959,0.008370119147002697,681058.999999996,0.009108859114348888,32,1,0,0,532.2419780418277,9.918420977281757
nsga2,2,5300,264,nsga2,20,20,20,0.05,5300,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,33,1,0,2,534.2270988649689,9.919002632510363
nsga2,2,5320,265,nsga2,20,20,20,0.05,5320,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,33,1,0,0,536.2172595288139,9.91948674810267
nsga2,2,5340,266,nsga2,20,20,20,0.05,5340,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,34,1,0,1,538.3055099728517,9.918159671576204
nsga2,2,5360,267,nsga2,20,20,20,0.05,5360,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,34,1,0,0,540.3602609639056,9.91745764287053
nsga2,2,5380,268,nsga2,20,20,20,0.05,5380,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,34,1,0,0,542.4563090808224,9.91600597127273
nsga2,2,5400,269,nsga2,20,20,20,0.05,5400,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,34,1,0,0,544.4465056958143,9.916493068680756
nsga2,2,5420,270,nsga2,20,20,20,0.05,5420,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,34,1,0,0,546.3512299559079,9.918528050970671
nsga2,2,5440,271,nsga2,20,20,20,0.05,5440,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,34,1,0,1,548.3242240238469,9.919313722976161
nsga2,2,5460,272,nsga2,20,20,20,0.05,5460,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,34,1,0,0,550.288026078837,9.920259466481498
nsga2,2,5480,273,nsga2,20,20,20,0.05,5480,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,34,1,0,0,552.3130174768157,9.920099339737163
nsga2,2,5500,274,nsga2,20,20,20,0.05,5500,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,35,1,0,1,554.2954406489152,9.920702204518054
nsga2,2,5520,275,nsga2,20,20,20,0.05,5520,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,36,1,0,3,556.3401452349499,9.920190098216358
nsga2,2,5540,276,nsga2,20,20,19,0.1,5540,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,36,1,0,3,558.3234770479612,9.920772146796521
nsga2,2,5560,277,nsga2,20,20,18,0.1,5560,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,33,1,0,2,560.4079373897985,9.919559715538737
nsga2,2,5580,278,nsga2,20,20,18,0.1,5580,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,31,1,0,1,562.2844662189018,9.922024055752683
nsga2,2,5600,279,nsga2,20,20,18,0.1,5600,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,32,1,0,3,564.2673086808063,9.922602131762398
nsga2,2,5620,280,nsga2,20,20,19,0.1,5620,20,592122.8749999959,0.008370119147002697,681058.999999996,0.009106636047363281,34,1,0,1,566.3044542649295,9.922224622607876
nsga2,2,5640,281,nsga2,20,20,19,0.1,5640,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,35,1,0,5,568.3202355699614,9.922222801629994
nsga2,2,5660,282,nsga2,20,20,19,0.1,5660,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,35,1,0,1,570.3102011638694,9.922670133641846
nsga2,2,5680,283,nsga2,20,20,19,0.1,5680,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,33,1,0,2,572.3225840078667,9.922725677241388
nsga2,2,5700,284,nsga2,20,20,19,0.1,5700,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,33,1,0,1,574.7989888968877,9.91477039814754
nsga2,2,5720,285,nsga2,20,20,20,0.05,5720,18,592122.8749999959,0.008368182927370071,680934.0535714247,0.009108859114348888,30,1,0,4,576.9186785428319,9.913008908716424
nsga2,2,5740,286,nsga2,20,20,20,0.05,5740,19,592122.8749999959,0.008368182927370071,684001.1607142827,0.009106636047363281,30,1,0,2,578.9308226669673,9.913101488640875
nsga2,2,5760,287,nsga2,20,20,19,0.1,5760,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,30,1,0,1,580.9382475889288,9.913273956227894
nsga2,2,5780,288,nsga2,20,20,19,0.1,5780,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,28,1,0,3,582.9570270448457,9.913252147066807
nsga2,2,5800,289,nsga2,20,20,19,0.1,5800,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,28,1,0,1,584.9463503789157,9.913729688617654
nsga2,2,5820,290,nsga2,20,20,19,0.1,5820,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,28,1,0,1,586.8967213679571,9.914861998950846
nsga2,2,5840,291,nsga2,20,20,19,0.1,5840,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,28,1,0,1,588.8499569378328,9.915938570097317
nsga2,2,5860,292,nsga2,20,20,20,0.05,5860,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,28,1,0,1,590.7235525359865,9.91834501070291
nsga2,2,5880,293,nsga2,20,20,20,0.05,5880,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,28,1,0,1,592.721011843998,9.918663051458232
nsga2,2,5900,294,nsga2,20,20,20,0.05,5900,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,28,1,0,0,594.7624916487839,9.918244816761995
nsga2,2,5920,295,nsga2,20,20,20,0.05,5920,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,28,1,0,0,596.6689738908317,9.920073372346922
nsga2,2,5940,296,nsga2,20,20,20,0.05,5940,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,28,1,0,0,598.6626192168333,9.920445689041623
nsga2,2,5960,297,nsga2,20,20,20,0.05,5960,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,28,1,0,2,600.6278224019334,9.921285324695306
nsga2,2,5980,298,nsga2,20,20,20,0.05,5980,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,28,1,0,0,602.4537338810042,9.924413550370598
nsga2,2,6000,299,nsga2,20,20,19,0.1,6000,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,29,1,0,3,604.4724073668476,9.924357054000769
nsga2,2,6020,300,nsga2,20,20,19,0.1,6020,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,29,1,0,1,606.2745701868553,9.927845065553269
nsga2,2,6040,301,nsga2,20,20,19,0.1,6040,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,29,1,0,0,608.3910374019761,9.926181729744833
nsga2,2,6060,302,nsga2,20,20,19,0.1,6060,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,29,1,0,0,610.2148342498112,9.929289915491552
nsga2,2,6080,303,nsga2,20,20,19,0.1,6080,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,29,1,0,0,612.1920213599224,9.929890929476864
nsga2,2,6100,304,nsga2,20,20,20,0.05,6100,20,592122.8749999959,0.008368182927370071,680934.0535714247,0.009106636047363281,29,1,0,1,614.0045835939236,9.933150603373376
